title,remote_work,contract_type,Competence,end_date,company_description,requirements,niveau d'expérience,company_name,niveau d'études requis,number_of_positions,url,description,Region,sector,posted_date,id
Stagiaires PFE 2025- Analyste des données financières | Fès (Maroc),Non,Stage,,20/07/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...",Analyse de données financières Automatisation de traitements via scripts Création de dashboards interactifs Participation à des études chiffrées et simulations,,ALTEN Maroc,,,/offre-emploi-stagiaires-pfe-2025--analyste-des-donnees-financieres-recrutement-alten-maroc-fes-171719.html,,,['Informatique'],03/06/2025,171719
DevOps Engineer (H/F) | Rabat (Maroc),Hybride,CDI,,21/07/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Description du poste : Mise en place et maintien des pipelines CI/CD, gestion des environnements cloud pour les workloads de traitement de données. Détail de la mission : Automatisation des pipelines de build, test,...",,ALTEN Maroc,,,/offre-emploi-devops-engineer-hf-recrutement-alten-maroc-rabat-171763.html,,,['Informatique'],03/06/2025,171763
Consultant Support FAI (H/F) | Fès (Maroc),Hybride,Intérim,,20/07/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Job Description Au sein de l’équipe de support technique clients, vous serez intégré à une chaîne de support de niveau 2 et serez en charge du support et de l’expertise sur l’ensemble des phases du...",,ALTEN Maroc,,,/offre-emploi-consultant-support-fai-hf-recrutement-alten-maroc-fes-171734.html,,,['Informatique'],03/06/2025,171734
Responsable Qualification (H/F) | Casablanca (Maroc),Hybride,CDI,,03/08/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Le poste proposé consiste à participer, au sein de l’équipe projet des saisons commerciales, à la définition du plan de tests QPM ainsi qu’au pilotage et au soutien fonctionnel des intervenants testeurs. La...",,Sofrecom Maroc,,,/offre-emploi-responsable-qualification-hf-recrutement-sofrecom-maroc-casablanca-172121.html,,,"['Informatique', 'Internet / Multimédia']",03/06/2025,172121
Consultant fonctionnel & Méthodologie Pilotage et contrôle Anglophone (F/H) | Rabat (Maroc),Hybride,CDI,,03/08/2025,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services de conseil en technologie de l’information (TI) et en management au monde. CGI compte 90 000 conseillers et autres professionnels...","Description de poste Dans le cadre de son développement, CGI Maroc recrute un Consultant Fonctionnel & Méthodologie. Fonctions et responsabilités Dans le cadre d'une équipe jeune d'esprit et dynamique, vous aurez...",,CGI Technologies et Solutions Maroc,,,/offre-emploi-consultant-fonctionnel-methodologie-pilotage-et-controle-anglophone-fh-recrutement-cgi-technologies-et-solutions-maroc-rabat-172120.html,,,"['Informatique', 'Internet / Multimédia']",03/06/2025,172120
Architecte Cloud (H/F) | Casablanca (Maroc),Hybride,CDI,,03/08/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",Conception d'Architectures Techniques : Analyser les besoins techniques et concevoir des solutions performantes. Rédiger et valider le dossier d'architecture technique (DAT). Valider les choix techniques et réaliser des...,,Sofrecom Maroc,,,/offre-emploi-architecte-cloud-hf-recrutement-sofrecom-maroc-casablanca-172118.html,,,['Informatique'],03/06/2025,172118
Concepteur Développeur Fullstack (H/F) | Casablanca (Maroc),Hybride,CDI,,03/08/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Au sein d'une équipe pluridisciplinaire fonctionnant en mode Kanban, vous participerez à l’ensemble des phases du projet de la conception à la mise en production. En collaboration avec l’équipe, vous prendrez en...",,Sofrecom Maroc,,,/offre-emploi-concepteur-developpeur-fullstack-hf-recrutement-sofrecom-maroc-casablanca-172117.html,,,"['Informatique', 'Internet / Multimédia']",03/06/2025,172117
Technical Lead Full Stack Java/Angular Senior (F/H) | Casablanca (Maroc),Hybride,CDI,,03/08/2025,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services de conseil en technologie de l’information (TI) et en management au monde. CGI compte 90 000 conseillers et autres professionnels...",En qualité d'un Technical Lead Full Stack Java/Angular vous serez appelé à collaborer à plusieurs initiatives majeures de l’unité. Ce rôle exige une communication et une interaction avec les multiples...,,CGI Technologies et Solutions Maroc,,,/offre-emploi-technical-lead-full-stack-javaangular-senior-fh-recrutement-cgi-technologies-et-solutions-maroc-casablanca-172115.html,,,['Informatique'],03/06/2025,172115
Ingénieur Intégration H/F | Rabat (Maroc),Non,CDI,,02/08/2025,"Née de la volonté de répondre aux enjeux économiques, politiques et sociaux du Maroc et de l'Afrique, l'Université Internationale de Rabat (UIR) est la première une université publique à...",Principales Tâches : Implémentation et paramétrage des solutions d'intégration. Analyser les résultats des tests et recettes et rédiger les rapports correspondants. Élaborer le plan...,,Université Internationale de Rabat (UIR),,,/offre-emploi-ingenieur-integration-hf-recrutement-universite-internationale-de-rabat-uir-rabat-172104.html,,,['Informatique'],02/06/2025,172104
Ingénieur DevOps (H/F) | Rabat (Maroc),Hybride,CDI,,30/07/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Les domaines métiers des logiciels concernés sont divers : les réseaux IP, les transmissions fibre optique terrestres et sous-marines, le satellite ou la Voix sur IP. Quant aux domaines fonctionnels, ils incluent la supervision, le...",,Sofrecom Maroc,,,/offre-emploi-ingenieur-devops-hf-recrutement-sofrecom-maroc-rabat-172063.html,,,"['Informatique', 'Internet / Multimédia']",02/06/2025,172063
Testeur(se) QA Automatisation | Casablanca (Maroc),Non,CDI,,02/08/2025,Akkodis est un leader mondial sur le marché de l'ingénierie et de la R&D qui s'appuie sur la puissance des données connectées pour accélérer l'innovation et la transformation numérique. Avec...,"En tant que Testeur QA Automatisation, vous jouerez un rôle crucial dans la garantie de la qualité de nos produits logiciels. Votre mission principale consistera à concevoir et mettre en œuvre des stratégies...",,Akkodis Maroc,,,/offre-emploi-testeurse-qa-automatisation-recrutement-akkodis-maroc-casablanca-172083.html,,,"['Informatique', 'Autres Industries']",02/06/2025,172083
Intermediate Automation Software Engineer | Casablanca (Maroc),Hybride,CDI,,02/08/2025,"Leyton est un cabinet de conseil international dédié à l’amélioration des performances économiques, sociales et environnementales des organisations. Ses consultants et experts techniques apportent des solutions...",Concevoir et développer des scripts de tests automatisés en utilisant Python et Robot Framework pour vérifier les fonctionnalités et les performances des applications. Implémenter et maintenir des frameworks...,,Leyton,,,/offre-emploi-intermediate-automation-software-engineer-recrutement-leyton-casablanca-170115.html,,,['Informatique'],02/06/2025,170115
Senior Odoo Software Engineer | Casablanca (Maroc),Hybride,CDI,,02/08/2025,"Leyton est un cabinet de conseil international dédié à l’amélioration des performances économiques, sociales et environnementales des organisations. Ses consultants et experts techniques apportent des solutions...","Contexte : Sous la responsabilité hiérarchique du directeur des systèmes d’information, vous interviendrez en tant que développeur Odoo afin de conduire et mettre en place des projets d’intégration...",,Leyton,,,/offre-emploi-senior-odoo-software-engineer-recrutement-leyton-casablanca-170114.html,,,['Informatique'],02/06/2025,170114
Senior Business Intelligence Consultant / BI Lead | Casablanca (Maroc),Hybride,CDI,,05/07/2025,"Leyton est un cabinet de conseil international dédié à l’amélioration des performances économiques, sociales et environnementales des organisations. Ses consultants et experts techniques apportent des solutions...","What You'll Be Doing As a Senior BI Consultant / BI Lead, you will: Lead the design, implementation, and optimization of end-to-end BI solutions. Build and maintain powerful dashboards and reports that translate data into business...",,Leyton,,,/offre-emploi-senior-business-intelligence-consultant-bi-lead-recrutement-leyton-casablanca-171211.html,,,['Informatique'],02/06/2025,171211
Talent Acquisition Specialist | Casablanca (Maroc),Hybride,CDI,,15/07/2025,"Leyton Morocco is a global leader providing top-tier business and engineering services. With expert handling complex operations and a multilingual team, we support clients worldwide in areas such as innovation funding, consulting, energy and outsourced...","Some Key tasks are the following: Study and analysis of forecast recruitment needs; Disseminate job offers on recruitment channels (Linkedin, Rekrute..) Source and hunt profiles on available CV libraries while choosing the right sourcing...",,Leyton,,,/offre-emploi-talent-acquisition-specialist-recrutement-leyton-casablanca-169350.html,,,['Informatique'],30/05/2025,169350
Déposez votre #CandidatureSpontanée. | Casablanca (Maroc),Non,CDI,,26/01/2028,"Make Me Better, voici la nouvelle accroche ReKrute qui confirme le positionnement du portail qui œuvre en continu pour aider chaque individu à montrer son meilleur côté auprès des recruteurs, et donner vie ainsi...","Voici les différentes fonctions qui agissent en synergie pour consolider et développer notre entreprise : Commercial : véritable responsable de comptes, vous élargissez notre couverture au Maroc et à...",,ReKrute,,,/offre-emploi-deposez-votre-candidaturespontanee.-recrutement-rekrute-casablanca-95607.html,,,"['Informatique', 'Recrutement / Intérim']",30/05/2025,95607
Site Reliability Engineer | Rabat (Maroc),Hybride,CDI,,30/07/2025,"ALTEN DELIVERY CENTER MAROC, Filiale du leader mondial de l’ingénierie et du conseil en technologie créé en 2008 et présent à Fès, Rabat, Tétouan et Casablanca, compte aujourd’hui plus de 2300...","Vous aurez comme missions : - Mise en place et maintenance de la stack de monitoring centralisée. - Gestion des alertes, logs, traces pour le diagnostic des incidents. - Participation aux audits de sécurité, tests de...",,ALTEN Maroc,,,/offre-emploi-site-reliability-engineer-recrutement-alten-maroc-rabat-172039.html,,,['Informatique'],30/05/2025,172039
Chargé(e) de recrutement IT | Rabat (Maroc),Hybride,CDI,,29/07/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT, Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans. Riche d’une...",Dans le cadre du renforcement de son équipe Sourcing dédiée à la recherche de Ressources IT EXMC Maroc recrute pour son agence basée à Rabat un(e) Chargé(e) de Recrutement H/F Tâches...,,Excel Management Conseil,,,/offre-emploi-chargee-de-recrutement-it-recrutement-excel-management-conseil-rabat-172027.html,,,['Informatique'],29/05/2025,172027
Commercial (H/F) | Casablanca (Maroc),Non,CDI,,30/06/2025,"Distributeur de solutions informatiques depuis plus de 20 ans, Partenaire officiel des marques pionnieres dans le monde de l'IT, notre société s'est forgé une place majeure dans le domaine de l'IT au Maroc. Computing,...","Identifier votre cible d'entreprises à développer, Assurer une prospection terrain assidue et méthodique de sorte à couvrir votre territoire, Déployer une approche efficace : prise de contact et relance...",,Devink,,,/offre-emploi-commercial-hf-recrutement-devink-casablanca-171138.html,,,['Informatique'],29/05/2025,171138
Webmaster | Casablanca (Maroc),Non,CDI,,30/06/2025,"Distributeur de solutions informatiques depuis plus de 19 ans, Partenaire officiel des marques pionnieres dans le monde de l'IT, notre société s'est forgé une place majeure dans le domaine de l'IT au Maroc. Computing,...","Gérer et maintenir le contenu du site web, y compris les textes, les images et les vidéos. Assurer la mise a jour des articles, leur prix et leur disponibilité. Assurer la sécurité du site web et protéger...",,Devink,,,/offre-emploi-webmaster-recrutement-devink-casablanca-171139.html,,,['Informatique'],29/05/2025,171139
Account Manager (H/F) | Casablanca (Maroc),Non,CDI,,30/06/2025,"Distributeur de solutions informatiques depuis plus de 20 ans, Partenaire officiel des marques pionnières dans le monde de l'IT, notre société s'est forgé une place majeure dans le domaine de l'IT au...","Vos missions sont les suivantes : Recueillir et définir les besoins des clients, élaborer et négocier vos propositions en accord avec la politique commerciale, en termes de prix, délais et...",,Devink,,,/offre-emploi-account-manager-hf-recrutement-devink-casablanca-171141.html,,,['Informatique'],29/05/2025,171141
Ingénieur intégration logiciel (H/F) | Rabat (Maroc),Hybride,CDI,,29/07/2025,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Dans un objectif d’amélioration de la qualité de nos services de monitoring et reporting, une nouvelle brique de service basée sur la solution DataMiner de Skyline Communications a été mise en œuvre. Pour...",,Sofrecom Maroc,,,/offre-emploi-ingenieur-integration-logiciel-hf-recrutement-sofrecom-maroc-rabat-171996.html,,,"['Informatique', 'Internet / Multimédia']",29/05/2025,171996
MPI Testing – QA Engineer - Manual  Testing AZURE - | Rabat (Maroc),Hybride,CDI,,28/07/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT, Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans. Riche d’une...","The objective of QA Cloud Engineer is to make sure that delivered product is matching the specifications, requirements as well as the group standards (security, audit...) by applying the principles and best practices of software quality assurance. In this...",,Excel Management Conseil,,,/offre-emploi-mpi-testing-qa-engineer---manual-testing-azure---recrutement-excel-management-conseil-rabat-171986.html,,,['Informatique'],28/05/2025,171986
GO Product Security Officer | Rabat (Maroc),Hybride,CDI,,28/07/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT, Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans. Riche d’une...","Main missions: Monitor the Security Threat Landscape. Define and oversee Security Standards and Strategy implementation across the Group. Drive local security objectives with C-Level executive (COO, CIO, CTO, CFO…) of Company...",,Excel Management Conseil,,,/offre-emploi-go-product-security-officer-recrutement-excel-management-conseil-rabat-171985.html,,,['Informatique'],28/05/2025,171985
Operations Security Analyst | Rabat (Maroc),Hybride,CDI,,28/07/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT, Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans. Riche d’une...",Operational Security Management: Management and supervision of analysis for requests to open firewall rules and the feedback provided by the security department on these requests. Responsible for managing security incidents with criticality levels 3...,,Excel Management Conseil,,,/offre-emploi-operations-security-analyst-recrutement-excel-management-conseil-rabat-171984.html,,,['Informatique'],28/05/2025,171984
Security Consultancy | Rabat (Maroc),Hybride,CDI,,28/07/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT, Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans. Riche d’une...","Plan the yearly development / update of GO Security Policies, in alignment with Group Security Instructions, Security risks assessments (entity, product) and feedback issued from internal and interested parties. Group Operations Security Policies...",,Excel Management Conseil,,,/offre-emploi-security-consultancy-recrutement-excel-management-conseil-rabat-171983.html,,,['Informatique'],28/05/2025,171983
Ingénieur Anglophone Junior (H/F) | Casablanca (Maroc),Non,CDI,,28/07/2025,"Carl Rogers consulting, une approche radicalement différente de la chasse de têtes, du conseil en recrutement et du conseil en gestion des talents. Nous maitrisons l’art de la connexion. Nous fédérons les talents, en...","Nous recrutons pour le compte de l’un de nos clients, un(e) Ingénieur Anglophone Junior qui soit de préférence jeune diplômé(e) et dont les principales missions seront les suivantes : • S'occuper de...",,Carl Rogers Consulting,,,/offre-emploi-ingenieur-anglophone-junior-hf-recrutement-carl-rogers-consulting-casablanca-171980.html,,,"['Informatique', 'Autres services']",28/05/2025,171980
Pentest Coordinator | Rabat (Maroc),Hybride,Freelance,,28/07/2025,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT, Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans. Riche d’une...",Key Accountabilities: Important: Collaborate with the internal requestors to define the scope and activities related to technical assurance for the Group products Schedule and coordinate security testing globally maintaining relationships with the...,,Excel Management Conseil,,,/offre-emploi-pentest-coordinator-recrutement-excel-management-conseil-rabat-171979.html,,,['Informatique'],28/05/2025,171979
