title,url,posted_date,end_date,number_of_positions,company_description,requirements
Ingénieur Anglophone Junior (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-ingenieur-anglophone-junior-hf-recrutement-carl-rogers-consulting-casablanca-171980.html,28/05/2025,28/07/2025,1,"Carl Rogers consulting, une approche radicalement différente de la chasse de têtes, du conseil en recrutement et du conseil en gestion des talents.

	Nous maitrisons l’art de la connexion. Nous fédérons les talents, en...","Nous recrutons pour le compte de l’un de nos clients, un(e) Ingénieur Anglophone Junior qui soit de préférence jeune diplômé(e) et dont les principales missions seront les suivantes :

	• S'occuper de..."
Pentest Coordinator | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-pentest-coordinator-recrutement-excel-management-conseil-rabat-171979.html,28/05/2025,28/07/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","Key Accountabilities: Important:

	
		Collaborate with the internal requestors to define the scope and activities related to technical assurance for the Group products
	
		Schedule and coordinate security testing globally maintaining relationships with the..."
Pentest Analyst / Penetration Tester | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-pentest-analyst-penetration-tester-recrutement-excel-management-conseil-rabat-171978.html,28/05/2025,28/07/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","The Pentest Analyst is responsible for:

	
		Execute web application penetration tests to identify vulnerabilities such as input validation issues, authentication flaws, and access control issues.
	
		Assess web applications against acknowledged security..."
Platform Engineer | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-platform-engineer-recrutement-excel-management-conseil-rabat-171977.html,28/05/2025,28/07/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","Your mission consists of:

	
		Administration of the technical foundation of application monitoring software (Dynatrace, IP LABEL, etc.).
	
		Reporting and monitoring of technical issues related to the evolution of the Dynatrace technical architecture and..."
Monitoring Business Partner | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-monitoring-business-partner-recrutement-excel-management-conseil-rabat-171976.html,28/05/2025,28/07/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","Main missions :

	
		Consolidation and reporting of Data, Updates, Versions, synthesis…
	
		Gathering of relevant inputs from PMs (not only PMs but Head of departements & management teams) in terms of financial/operational progress
	
		Support for..."
Business Analyst (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-business-analyst-hf-recrutement-btechnologie-rabat-170315.html,28/05/2025,07/06/2025,1,"BTECHNOLOGIE est un centre d’excellence premium au service de Bouygues Telecom filiale du groupe Accenture, visant à augmenter sa capacité de delivery, à améliorer la qualité perçue par ses clients finaux et...","Phase d’étude :

	
		Accompagner les équipes MOE des systèmes de facturation et de comptabilité auxiliaire lors de leur raccordement au Hub de facturation. Vous serez chargé de :
	
		Participer aux ateliers..."
Digital Marketing Specialist | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-digital-marketing-specialist-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-171958.html,28/05/2025,28/07/2025,1,"C’est en 1902 que le Dr Willis H. Carrier invente et fabrique le tout premier climatiseur moderne au monde. Depuis cette date, Carrier Corporation est le numéro un mondial de la climatisation, avec plus de 4 millions d’unités...","Mise à jour des sites internet
	- Intégration des contenus dans le CMS (Content Management System). Le CMS utilisé par le groupe Carrier est SDL. Une migration des sites internet vers les plateformes Adobe EDS et AEM est prévue..."
Ingénieur Avant Vente - Systèmes et Réseaux | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-ingenieur-avant-vente---systemes-et-reseaux-recrutement-disty-technologies-casablanca-171891.html,27/05/2025,24/07/2025,2,"Disty Technologies est aujourd’hui un acteur majeur de la distribution IT au Maroc.

	En moins de 15 ans, Disty Technologies a su insuffler un souffle nouveau dans secteur de la distribution des Technologies de l’Information au...","En tant qu’Ingénieur avant vente, vous aurez la responsabilité de dimensionner les réponses techniques aux demandes de nos clients. Ces demandes requiérent une maitrise des offres du marché IT sur les serveurs,..."
"Consultant JAVA /AWS Anglophone-H/F | Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-consultant-java-aws-anglophone-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-171946.html,27/05/2025,27/07/2025,5,"DXC is the world’s leading independent, end-to-end IT services company, helping clients harness the power of innovation to thrive on change. Created by the merger of CSC and the Enterprise Services business of Hewlett Packard Enterprise, DXC Technology...","At least 5+ years of programming experience in Java.
	
		  Working experience in SpringBoot, Microservices, Spring cloud.
	
		  Working Experience with design and development of REST API
	
		  Knowledge of AWS services.
	
		 ..."
"Test Engineer Anglophone (H/F) | Rabat, Rabat-Salé-Kénitra, Maroc (Maroc)",http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-test-engineer-anglophone-hf-recrutement-dxc---cdg-rabat-rabat-sale-kenitra-maroc-171937.html,27/05/2025,27/07/2025,5,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT.

	Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...","Analyser les spécifications fonctionnelles et techniques
	
		Définir et rédiger les plans et scénarios de tests (tests fonctionnels, de performance, de non-régression, etc.)
	
		Mettre en place des environnements de..."
Ingénieur Réseau & Sécurité (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-ingenieur-reseau-securite-hf-recrutement-sofrecom-maroc-rabat-171931.html,27/05/2025,27/07/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","En tant qu'ingénieur réseaux & sécurité vous missions consisterons à :

	
		Analyser et traiter les demandes d'incidents réseaux & sécurités remontées ou identifiées via..."
Talend Developer (H/F) | Casablanca et périphérie (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-talend-developer-hf-recrutement-capgemini-casablanca-et-peripherie-171930.html,26/05/2025,26/07/2025,1,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 325 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","We are looking for an experienced Talend Developer to maintain and evolve a set of ETL jobs developed in Talend Open Studio. These jobs are critical to our data ecosystem, ensuring secure and compliant data exchanges between our internal systems, external..."
Analyste due diligence compliance (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-analyste-due-diligence-compliance-hf-recrutement-sofrecom-maroc-rabat-171923.html,26/05/2025,26/07/2025,,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Au sein de la Direction Qualité, Compliance, Fraude et Contrôle Interne sous la responsabilité directe la Compliance Officer, Risk manager de SOFRECOM Service Maroc, votre poste vous permettra, de participer à la réalisation..."
Full Stack Developer C# | Sala al Jadida (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-full-stack-developer-c-recrutement-cnexia-tech-sala-al-jadida-171920.html,26/05/2025,26/07/2025,1,"Joining Cnexia is choosing to be part of an ambitious project that values Innovation, promotes Continuous Learning and enables all tech champions to fulfill their creative dreams.

	At Cnexia, we do more than support the clients of our world-class network...","Are you a passionate and experienced Full Stack Developer? Do you thrive in a dynamic environment and enjoy tackling complex challenges? If so, this opportunity in the heart of Sala al Jadida, Morocco, within the exciting IT sector, could be your next big..."
Tech Lead PySpark AWS - Casablanca (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-tech-lead-pyspark-aws---casablanca-hf-recrutement-capgemini-casablanca-171080.html,26/05/2025,28/06/2025,1,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 350 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","Nous recrutons un Consultant PySpark qui aura pour principales missions:

	
		Assurer un rôle de référent technique au sein de l'équipe
	
		Mettre en œuvre les changements pour rationaliser et automatiser les..."
Consultant Business Object - Casablanca (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-consultant-business-object---casablanca-hf-recrutement-capgemini-casablanca-170772.html,26/05/2025,18/06/2025,1,"Capgemini est un leader mondial, responsable et multiculturel, regroupant 350 000 personnes dans plus de 50 pays. Partenaire stratégique des entreprises pour la transformation de leurs activités en tirant profit de toute la puissance de la...","Nous recrutons un Consultant BO qui aura pour principales missions:

	• Réaliser un audit de l’existant BOXI (univers, rapports, planifications, utilisateurs, etc.)

	• Participer à la conception de la stratégie de..."
Expert Technico Fonctionnel Billing | Technopolis (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-expert-technico-fonctionnel-billing-recrutement-sofrecom-maroc-technopolis-169633.html,26/05/2025,26/07/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Principales activités :
	La mission adresse le domaine de facturation de l’interconnexion.
	La mission consiste à :
	- Apporter un support aux filiales dans leur projet de transformation (depuis l’expression de besoins..."
